variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20,method,brier,nll,ece
szz,logistic_regression,7,21520,2391,30,0.0,0.0,0.0,0.8729351969504447,0.20492153928339502,0.0,0.8,isotonic,0.011465540318421678,0.05433548150259229,0.006255868753459027
szz,logistic_regression,8,21520,2391,30,0.0,0.0,0.0,0.8902230693209092,0.15393877577691917,0.0,0.8,isotonic,0.011683033935676383,0.05432211879828381,0.006946638274383373
szz,logistic_regression,9,21520,2391,30,0.0,0.0,0.0,0.9487081745023296,0.18884392553371032,0.0,0.9333333333333333,isotonic,0.011380683961273775,0.050464665053913706,0.009136433078944819
szz,logistic_regression,10,21520,2391,30,0.0,0.0,0.0,0.9385218127911901,0.13144469019881283,0.0,0.9666666666666667,isotonic,0.011610817304183832,0.05169999230688251,0.005458847689553634
szz,random_forest,1,21519,2392,30,0.625,0.16666666666666666,0.2631578947368421,0.9306731583403894,0.34271449779331736,0.31880778552733874,0.9333333333333333,uncalibrated,,,
szz,random_forest,2,21520,2391,29,0.5,0.034482758620689655,0.06451612903225806,0.8921136383544046,0.2011491503227263,0.1289593158600495,0.8620689655172413,uncalibrated,,,
szz,random_forest,3,21520,2391,29,0.5,0.034482758620689655,0.06451612903225806,0.9553782592192473,0.3129379200288015,0.1289593158600495,0.9655172413793104,uncalibrated,,,
szz,random_forest,4,21520,2391,29,0.0,0.0,0.0,0.9398960553592807,0.16302846469485685,-0.003927376330968943,0.9655172413793104,uncalibrated,,,
szz,random_forest,5,21520,2391,30,0.5,0.03333333333333333,0.0625,0.9112734716927855,0.35314279154204137,0.12670990926178072,0.9333333333333333,uncalibrated,,,
szz,random_forest,6,21520,2391,30,0.25,0.03333333333333333,0.058823529411764705,0.9364464210080475,0.20211100084666314,0.08732775753052688,0.9,uncalibrated,,,
szz,random_forest,7,21520,2391,30,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.9072426937738245,0.3415469830497129,0.2947539008206712,0.9,uncalibrated,,,
szz,random_forest,8,21520,2391,30,1.0,0.03333333333333333,0.06451612903225806,0.9662219398559933,0.3832258140041662,0.1814631375593595,1.0,uncalibrated,,,
szz,random_forest,9,21520,2391,30,0.6666666666666666,0.06666666666666667,0.12121212121212122,0.9444585627558945,0.27384262789903496,0.20829152226346628,0.9666666666666667,uncalibrated,,,
szz,random_forest,10,21520,2391,30,0.3333333333333333,0.03333333333333333,0.06060606060606061,0.948016377241282,0.22754771171280286,0.10214808029161038,1.0,uncalibrated,,,
szz,random_forest,1,21519,2392,30,0.0,0.0,0.0,0.8957662997459779,0.3217098547970708,0.0,0.8666666666666667,platt,0.010698918464760112,0.051436137797648225,0.006751909597871824
szz,random_forest,2,21520,2391,29,0.0,0.0,0.0,0.8763832520657537,0.14995357441800086,0.0,0.7931034482758621,platt,0.011328046723728584,0.05548794429649246,0.004236770259969822
szz,random_forest,3,21520,2391,29,0.0,0.0,0.0,0.9671669245817396,0.2763575452334651,0.0,1.0,platt,0.01043001414239571,0.047793176938908694,0.007061292971755102
szz,random_forest,4,21520,2391,29,0.0,0.0,0.0,0.8461341936990862,0.141484742603337,0.0,0.7931034482758621,platt,0.01136820688183385,0.0557720141460007,0.004942791754729909
szz,random_forest,5,21520,2391,30,0.0,0.0,0.0,0.9067979669631512,0.3056528641884578,0.0,0.8666666666666667,platt,0.0111264892149182,0.05508506025669259,0.007056480259003576
szz,random_forest,6,21520,2391,30,0.0,0.0,0.0,0.930580262600593,0.16846515464012304,0.0,0.8666666666666667,platt,0.011578206058521072,0.05527612302260458,0.004672322021966786
szz,random_forest,7,21520,2391,30,1.0,0.06666666666666667,0.125,0.8737822956374417,0.36366870562654174,0.25668133484947603,0.8666666666666667,platt,0.010354188625504397,0.05010336374750035,0.006007378911176958
szz,random_forest,8,21520,2391,30,0.0,0.0,0.0,0.9453480163772413,0.26937705052329575,0.0,0.9,platt,0.01119041731861835,0.05250514303655933,0.002396854204185472
szz,random_forest,9,21520,2391,30,0.0,0.0,0.0,0.9547225751800085,0.27398305708595727,0.0,0.9666666666666667,platt,0.010871784735642882,0.05000312475822372,0.0076066424324562195
szz,random_forest,10,21520,2391,30,0.0,0.0,0.0,0.9108146265706621,0.18779805600681806,0.0,0.9,platt,0.011660601859511698,0.056060697282758344,0.006270439524935511
szz,random_forest,1,21519,2392,30,0.0,0.0,0.0,0.9301298334744568,0.2512083269986927,0.0,0.9333333333333333,isotonic,0.010880850531270848,0.046514387093101635,0.0036635894434447424
szz,random_forest,2,21520,2391,29,0.0,0.0,0.0,0.9142821688224474,0.1631288238732521,0.0,0.8275862068965517,isotonic,0.011096534130313236,0.049603942236331064,0.001719692463481589
szz,random_forest,3,21520,2391,29,0.0,0.0,0.0,0.9660209057198751,0.29992837800803335,0.0,1.0,isotonic,0.010325600733873177,0.04254906631874018,0.002401622049411167
szz,random_forest,4,21520,2391,29,0.0,0.0,0.0,0.9343046512306928,0.1491016802937448,0.0,0.896551724137931,isotonic,0.011147494361469088,0.04819222953115439,0.00151035310898296
szz,random_forest,5,21520,2391,30,0.0,0.0,0.0,0.9339898348157561,0.2908855988111894,0.0,0.9,isotonic,0.010900200186405426,0.04850520724240705,0.0032482243209314347
szz,random_forest,6,21520,2391,30,0.0,0.0,0.0,0.9302131865028942,0.1577903227895161,0.0,0.9,isotonic,0.011321514072599678,0.04950691417197075,0.0014885328601607702
szz,random_forest,7,21520,2391,30,0.0,0.0,0.0,0.9490823097557533,0.3439386326618606,0.0,0.9333333333333333,isotonic,0.010422373361520644,0.044754805313272854,0.0036050969399605256
szz,random_forest,8,21520,2391,30,0.0,0.0,0.0,0.9558943950303543,0.24492705972234535,0.0,0.9333333333333333,isotonic,0.011098506176092966,0.04675305730185312,0.0011585273123745142
szz,random_forest,9,21520,2391,30,0.0,0.0,0.0,0.9575180008470986,0.24735909171838563,0.0,0.9666666666666667,isotonic,0.010877980225675947,0.044557524575859125,0.002933558626849863
szz,random_forest,10,21520,2391,30,0.0,0.0,0.0,0.9458633347451645,0.1573793605802042,0.0,0.9666666666666667,isotonic,0.011562746988458604,0.049157182429396866,0.0016811769775945552
szz,xgboost,1,21519,2392,30,0.5384615384615384,0.23333333333333334,0.32558139534883723,0.9446514253457522,0.32156759944960833,0.3493449923180097,0.9333333333333333,uncalibrated,,,
szz,xgboost,2,21520,2391,29,0.3333333333333333,0.034482758620689655,0.0625,0.9226108791497561,0.17949569352106126,0.10400775938566029,0.8275862068965517,uncalibrated,,,
szz,xgboost,3,21520,2391,29,0.375,0.10344827586206896,0.16216216216216217,0.9644661157990014,0.32314699390840973,0.1920773185142174,0.9655172413793104,uncalibrated,,,
szz,xgboost,4,21520,2391,29,0.0,0.0,0.0,0.9434144062600368,0.14665739045593681,-0.005072345584123537,0.9310344827586207,uncalibrated,,,
szz,xgboost,5,21520,2391,30,0.6666666666666666,0.06666666666666667,0.12121212121212122,0.9463645348016377,0.31872184942589543,0.20829152226346628,0.9,uncalibrated,,,
szz,xgboost,6,21520,2391,30,0.6363636363636364,0.23333333333333334,0.34146341463414637,0.949414090074827,0.3928842020701692,0.3810094400642359,0.9333333333333333,uncalibrated,,,
szz,xgboost,7,21520,2391,30,0.625,0.16666666666666666,0.2631578947368421,0.932556826203586,0.3344733850102447,0.31880612556010696,0.8666666666666667,uncalibrated,,,
szz,xgboost,8,21520,2391,30,0.5,0.1,0.16666666666666666,0.9458986305237893,0.22133797263085772,0.21965196381489277,0.8666666666666667,uncalibrated,,,
szz,xgboost,9,21520,2391,30,0.625,0.16666666666666666,0.2631578947368421,0.9603840180714387,0.3234787933531709,0.31880612556010696,0.9666666666666667,uncalibrated,,,
szz,xgboost,10,21520,2391,30,0.375,0.1,0.15789473684210525,0.9497529295496259,0.1969742469373222,0.1886711795568264,1.0,uncalibrated,,,
szz,xgboost,1,21519,2392,30,0.0,0.0,0.0,0.8906858594411515,0.3034128954766403,0.0,0.8666666666666667,platt,0.010579837914026714,0.05276617891444897,0.006845087550116318
szz,xgboost,2,21520,2391,29,0.0,0.0,0.0,0.8170749510934625,0.14779482263002136,0.0,0.7586206896551724,platt,0.011373926829373337,0.057838275108156735,0.00386092494333354
szz,xgboost,3,21520,2391,29,0.0,0.0,0.0,0.9318812228094251,0.2712412146402198,0.0,0.896551724137931,platt,0.010726178243488527,0.05127641102313569,0.007077216579521193
szz,xgboost,4,21520,2391,29,0.0,0.0,0.0,0.8897778037314958,0.1304137384901922,0.0,0.9310344827586207,platt,0.01170195435825003,0.060037930107580816,0.004331134562431569
szz,xgboost,5,21520,2391,30,0.0,0.0,0.0,0.8453197797543415,0.29500001821616817,0.0,0.8666666666666667,platt,0.01126769174397064,0.05604215885876901,0.0065294129284845645
szz,xgboost,6,21520,2391,30,0.0,0.0,0.0,0.9397571650430608,0.30536564969609264,0.0,0.8666666666666667,platt,0.010676067525251418,0.05027016117749289,0.006358057545933777
szz,xgboost,7,21520,2391,30,0.0,0.0,0.0,0.7258223916419596,0.29227094414965193,0.0,0.6333333333333333,platt,0.010865855174550913,0.05527441523922577,0.005709071532519018
szz,xgboost,8,21520,2391,30,0.0,0.0,0.0,0.828293096145701,0.1687502033918041,0.0,0.8333333333333334,platt,0.01207874622293901,0.061178268136498654,0.0015379333311656585
szz,xgboost,9,21520,2391,30,0.0,0.0,0.0,0.8794155019059721,0.36652166843471146,0.0,0.9,platt,0.01059468825005504,0.05292274028674524,0.00608583841454153
szz,xgboost,10,21520,2391,30,0.0,0.0,0.0,0.8292672596357477,0.17131516445044592,0.0,0.8333333333333334,platt,0.011650065804333769,0.058366776655346814,0.0035775933624217888
szz,xgboost,1,21519,2392,30,0.0,0.0,0.0,0.9370519333897827,0.270691126975093,0.0,0.9333333333333333,isotonic,0.01073036717350419,0.04591301247649948,0.005597832102396363
szz,xgboost,2,21520,2391,29,0.0,0.0,0.0,0.9206327192034803,0.13890650145444972,0.0,0.8275862068965517,isotonic,0.011149534871639416,0.04917060349301525,0.00307633181671963
szz,xgboost,3,21520,2391,29,0.0,0.0,0.0,0.966860346287483,0.2483599308419285,0.0,0.9655172413793104,isotonic,0.010385352928336516,0.04182296100491026,0.006299696716095728
szz,xgboost,4,21520,2391,29,0.0,0.0,0.0,0.9461444129755614,0.15255818586847159,0.0,1.0,isotonic,0.010979793977591945,0.04632482652216424,0.0021234120804010095
szz,xgboost,5,21520,2391,30,0.0,0.0,0.0,0.9474234081603838,0.3093421413268362,0.0,0.9333333333333333,isotonic,0.01099355188754288,0.047172577551270835,0.003947816206768028
szz,xgboost,6,21520,2391,30,0.0,0.0,0.0,0.9437950021177467,0.3321400587807019,0.0,0.9333333333333333,isotonic,0.010562321934216325,0.04429443169049973,0.005507273528536538
szz,xgboost,7,21520,2391,30,0.0,0.0,0.0,0.9206621488070028,0.28990925185198185,0.0,0.8333333333333334,isotonic,0.010678630651577758,0.04647529718535042,0.003975409078398488
szz,xgboost,8,21520,2391,30,0.0,0.0,0.0,0.9363475928278979,0.15528892288291418,0.0,0.9666666666666667,isotonic,0.011595368868414417,0.04933354509320651,0.0008202318336631754
szz,xgboost,9,21520,2391,30,0.0,0.0,0.0,0.9573768177325992,0.3176286225715233,0.0,0.9666666666666667,isotonic,0.010684537971863238,0.044903616042201715,0.0036918461501547145
szz,xgboost,10,21520,2391,30,0.0,0.0,0.0,0.9507200338839474,0.19854418900880702,0.0,1.0,isotonic,0.011177385418923194,0.04669202057133586,0.0015895930926407946
szz,lightgbm,1,21519,2392,30,0.375,0.4,0.3870967741935484,0.9383855489697998,0.3400734817803596,0.37926041082630557,0.9,uncalibrated,,,
szz,lightgbm,2,21520,2391,29,0.19047619047619047,0.13793103448275862,0.16,0.9054570936377704,0.13143866634377574,0.15337084990467453,0.8620689655172413,uncalibrated,,,
szz,lightgbm,3,21520,2391,29,0.4,0.41379310344827586,0.4067796610169492,0.9601594207130135,0.27856134802205307,0.39943009147987557,0.9310344827586207,uncalibrated,,,
szz,lightgbm,4,21520,2391,29,0.3157894736842105,0.20689655172413793,0.25,0.9466991736985022,0.18552108129982323,0.2482839330530424,1.0,uncalibrated,,,
szz,lightgbm,5,21520,2391,30,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.9133982775660031,0.30210179339042853,0.4248787100072619,0.8333333333333334,uncalibrated,,,
szz,lightgbm,6,21520,2391,30,0.375,0.4,0.3870967741935484,0.9450656501482422,0.3064041332690586,0.3792570049405076,0.9666666666666667,uncalibrated,,,
szz,lightgbm,7,21520,2391,30,0.46153846153846156,0.4,0.42857142857142855,0.909995764506565,0.35096790224910557,0.422941293347133,0.8333333333333334,uncalibrated,,,
szz,lightgbm,8,21520,2391,30,0.34782608695652173,0.26666666666666666,0.3018867924528302,0.9391924325850628,0.2806385535640367,0.2968591384552568,0.9,uncalibrated,,,
szz,lightgbm,9,21520,2391,30,0.25925925925925924,0.23333333333333334,0.24561403508771928,0.9441761965268953,0.2584799178944499,0.23687528016602247,0.9333333333333333,uncalibrated,,,
szz,lightgbm,10,21520,2391,30,0.24242424242424243,0.26666666666666666,0.25396825396825395,0.9529295496258647,0.20552788341213651,0.24431599828216607,1.0,uncalibrated,,,
szz,lightgbm,1,21519,2392,30,0.0,0.0,0.0,0.8175275190516511,0.3371577190008367,0.0,0.8,platt,0.010983091983056976,0.054656644796114394,0.007502967453690147
szz,lightgbm,2,21520,2391,29,0.0,0.0,0.0,0.7923734999562031,0.13917369615784017,0.0,0.7586206896551724,platt,0.011689715492492222,0.061265658203289726,0.0013876402032089123
szz,lightgbm,3,21520,2391,29,0.0,0.0,0.0,0.8972962714239832,0.2378403587158186,0.0,0.8620689655172413,platt,0.010626288839127028,0.05108804836846432,0.006894267485957152
szz,lightgbm,4,21520,2391,29,0.0,0.0,0.0,0.7854973867850157,0.14640622483677815,0.0,0.7586206896551724,platt,0.011459489168736722,0.0594910177393716,0.003774764538328921
szz,lightgbm,5,21520,2391,30,0.0,0.0,0.0,0.7346039813638288,0.26649055997255294,0.0,0.7,platt,0.01139018946858282,0.05749094115590839,0.006073537705051678
szz,lightgbm,6,21520,2391,30,0.0,0.0,0.0,0.9366087815897218,0.3143343431667531,0.0,0.9,platt,0.010839975885710564,0.05167404019557662,0.0072124640325657045
szz,lightgbm,7,21520,2391,30,0.0,0.0,0.0,0.7176761259353381,0.34361745614107614,0.0,0.6666666666666666,platt,0.010911930860796453,0.05495553481766474,0.0073280538773085845
szz,lightgbm,8,21520,2391,30,0.0,0.0,0.0,0.8259353381335592,0.20105544751093982,0.0,0.8,platt,0.012023065029830719,0.06159315462399677,0.0010603593228758212
szz,lightgbm,9,21520,2391,30,0.0,0.0,0.0,0.83715939573627,0.2631586449315057,0.0,0.8333333333333334,platt,0.011443149075973593,0.05747898133998114,0.004319187807716108
szz,lightgbm,10,21520,2391,30,0.0,0.0,0.0,0.7816744317379641,0.16997296335384302,0.0,0.8,platt,0.011677549074193468,0.05944797639792739,0.003198510306536665
szz,lightgbm,1,21519,2392,30,0.0,0.0,0.0,0.9304403048264183,0.3473596022373497,0.0,0.9,isotonic,0.010982156687008809,0.04785800578543219,0.005785405915834771
szz,lightgbm,2,21520,2391,29,0.0,0.0,0.0,0.9023694122456131,0.1102878143169392,0.0,0.896551724137931,isotonic,0.011326533300374435,0.05171842060922965,0.002667442682317989
szz,lightgbm,3,21520,2391,29,0.0,0.0,0.0,0.938786533913399,0.24887740777261663,0.0,0.896551724137931,isotonic,0.01028974620599173,0.04394339972341501,0.007330235718726051
szz,lightgbm,4,21520,2391,29,0.0,0.0,0.0,0.9433779088440537,0.16633694537084942,0.0,1.0,isotonic,0.011009035252912091,0.04757929266981011,0.001549658628094986
szz,lightgbm,5,21520,2391,30,0.0,0.0,0.0,0.936015812508824,0.28752591610293354,0.0,0.9,isotonic,0.01111064362836686,0.048508380636703714,0.002894467671364022
szz,lightgbm,6,21520,2391,30,0.0,0.0,0.0,0.9316391359593392,0.3110227637077781,0.0,0.9666666666666667,isotonic,0.010796412750706304,0.04617314538450678,0.007041065444749888
szz,lightgbm,7,21520,2391,30,0.0,0.0,0.0,0.9004870817450232,0.369902578705922,0.0,0.7666666666666667,isotonic,0.010885503883169828,0.048484173993332706,0.00696148774492891
szz,lightgbm,8,21520,2391,30,0.0,0.0,0.0,0.9226740081886207,0.16238399502034942,0.0,0.8333333333333334,isotonic,0.011499882974483679,0.05054473513166194,0.0015780837775863589
szz,lightgbm,9,21520,2391,30,0.0,0.0,0.0,0.9403289566567838,0.2443054523117327,0.0,0.9333333333333333,isotonic,0.011035050685217443,0.047750969212907356,0.005052568230513362
szz,lightgbm,10,21520,2391,30,0.0,0.0,0.0,0.9504729634335733,0.23307287742610444,0.0,1.0,isotonic,0.011170790827070265,0.04796480125055372,0.0036983596305669186
