variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20
szz,logistic_regression,4,21520,2391,29,0.060453400503778336,0.8275862068965517,0.11267605633802817,0.930654909632398,0.16917585600674725,0.1969887534654674,0.8620689655172413
szz,logistic_regression,5,21520,2391,30,0.05426356589147287,0.7,0.10071942446043165,0.9195679796696317,0.28394077452089916,0.16469696405697223,0.8
szz,logistic_regression,6,21520,2391,30,0.0585480093676815,0.8333333333333334,0.10940919037199125,0.9084568685585205,0.21262343881370324,0.19269969467577883,0.8666666666666667
szz,logistic_regression,7,21520,2391,30,0.05357142857142857,0.7,0.0995260663507109,0.8860511082874488,0.19297742258285025,0.16321106081919085,0.8
szz,logistic_regression,8,21520,2391,30,0.06388888888888888,0.7666666666666667,0.11794871794871795,0.9131582662713539,0.18671999323176497,0.19419527162136604,0.8333333333333334
szz,logistic_regression,9,21520,2391,30,0.0630841121495327,0.9,0.11790393013100436,0.953734293378512,0.26096735109180996,0.21200332345894313,0.9
szz,logistic_regression,10,21520,2391,30,0.06209850107066381,0.9666666666666667,0.11670020120724346,0.9501341239587745,0.1715600058244744,0.2193225193380672,0.9666666666666667
szz,decision_tree,1,21519,2392,30,0.08846153846153847,0.7666666666666667,0.15862068965517243,0.8451241885407845,0.1063257090044539,0.23823652407249912,0.8
szz,decision_tree,2,21520,2391,29,0.07755102040816327,0.6551724137931034,0.1386861313868613,0.7927530730824257,0.14827086076092783,0.20194540922459328,0.6551724137931034
szz,decision_tree,3,21520,2391,29,0.08333333333333333,0.6896551724137931,0.14869888475836432,0.8179143916610704,0.24332750007873255,0.2172869233695728,0.7586206896551724
szz,decision_tree,4,21520,2391,29,0.0653061224489796,0.5517241379310345,0.11678832116788321,0.7405690677100062,0.09939845478671183,0.16414783015226245,0.5862068965517241
szz,decision_tree,5,21520,2391,30,0.08695652173913043,0.6,0.1518987341772152,0.778031907383877,0.24249859212045674,0.20580599618374804,0.6333333333333333
szz,decision_tree,6,21520,2391,30,0.08860759493670886,0.7,0.15730337078651685,0.8073415219539742,0.08862557970472441,0.22666355871609506,0.7666666666666667
szz,decision_tree,7,21520,2391,30,0.08636363636363636,0.6333333333333333,0.152,0.7832274459974587,0.15607563930691432,0.21110879793399548,0.7
szz,decision_tree,8,21520,2391,30,0.08653846153846154,0.6,0.15126050420168066,0.7689185373429339,0.11427739091717565,0.20519040979993788,0.7
szz,decision_tree,9,21520,2391,30,0.06504065040650407,0.5333333333333333,0.11594202898550725,0.7254482563885358,0.09557053001531657,0.15970966897942215,0.5666666666666667
szz,decision_tree,10,21520,2391,30,0.0811965811965812,0.6333333333333333,0.14393939393939395,0.7834745164478328,0.17014519934309993,0.20313809624946289,0.6666666666666666
szz,random_forest,1,21519,2392,30,0.5714285714285714,0.26666666666666666,0.36363636363636365,0.9294665537679931,0.34418295570927177,0.3853386038667346,0.9333333333333333
szz,random_forest,2,21520,2391,29,0.3333333333333333,0.034482758620689655,0.0625,0.9333119215159567,0.2005826603591364,0.10400775938566029,0.896551724137931
